tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
7.608362052,3.685544768,0.597698013,0.524040271,3.848023247,-0.991891624,-1.190403074,-1.665728549,0.408089892,0.761972563,0.213932621,0.509282521,-0.042849486
6.01894628,6.382864401,7.480427013,4.18717432,4.708764617,-1.361693495,-1.748450337,-1.598620784,0.397052489,0.602866854,0.832829797,0.181451154,0.054602202
7.857443019,7.121797245,2.540301778,6.63262343,2.880171746,-0.540826629,-1.122230441,-1.217114676,0.101179184,0.639133693,0.433436488,0.491273379,0.017564997
2.182153025,5.359960353,4.689644059,5.610784259,4.002154794,-0.832232562,-1.29531771,-1.874604522,0.101772996,0.588650245,0.554992406,0.32796961,0.015226619
4.945122401,9.05205873,5.410153356,9.763938567,2.718234681,-0.990135737,-0.800144462,-0.927954483,0.148125392,0.417094613,0.598360331,0.066468447,0.000420816
2.541550431,0.52142109,9.437521924,8.56584209,5.189485554,-1.698017403,-1.9948632,-1.49660495,0.539580063,0.419228336,0.125593315,0.578337382,-0.036337661
7.17999355,0.53697829,3.455731679,3.160950838,5.604946706,-1.800349495,-1.847197007,-1.957400204,0.23538094,0.358120414,0.49784169,0.103943058,-0.048145769
4.906622459,6.294077997,3.197789674,6.915402878,4.214353621,-1.168739836,-1.941047308,-1.104566477,0.902160967,0.492242895,0.520723173,0.845167329,0.077590623
8.432701595,8.250472168,2.699737349,4.716592919,2.83366167,-0.849222085,-1.361798896,-0.622640688,0.434144717,0.457007883,0.612268953,0.69934278,0.03071823
6.972775757,5.079034879,2.474758813,9.451081911,4.552560488,-1.745144098,-1.363427194,-1.443989196,0.365394757,0.151569066,0.112386451,0.941763893,0.028187926
2.575742679,3.383660321,7.965219591,5.267233801,4.059738241,-1.552496103,-1.116179996,-1.391062142,0.732725246,0.378396557,0.166230324,0.770268904,0.014338356
2.700884037,2.815070938,3.798056318,3.463443871,3.143668095,-0.739843005,-1.334163927,-1.069661164,0.468996953,0.594339758,0.290011069,0.557437118,0.002920695
8.623158065,7.794012354,3.198304529,3.004831275,4.426765434,-1.504935487,-1.411452946,-1.510377001,0.381690264,0.939381248,0.382779597,0.897369094,0.04181282
4.053442155,0.815834456,3.256036429,7.827738422,4.408499832,-1.568048358,-1.208952375,-1.631499098,0.987346436,0.078227317,0.69197435,0.391946564,0.021280846
8.096723601,9.980631192,2.604316198,1.33310939,4.88767398,-1.48888096,-1.888783239,-1.510009781,0.307525611,0.929489545,0.595765141,0.562550435,0.001674292
7.529043779,8.160571703,3.204688366,1.490524335,5.087799219,-1.939113517,-1.796477976,-1.352207725,0.168958324,0.663194028,0.302199776,0.257267846,-0.013607652
6.154270275,6.246108824,1.366433829,3.897658742,2.459993334,-1.096094137,-0.649055117,-0.71484408,0.315571853,0.200916275,0.597939986,0.69555235,-0.021299034
4.589908588,2.336247686,5.044390699,6.220562597,3.552042022,-1.044479226,-0.926700293,-1.580862504,0.770891082,0.144705321,0.928452588,0.664250903,0.070789966
4.971546292,5.673900574,0.722049588,0.885486342,3.662532979,-0.68745671,-1.387310184,-1.587766085,0.82683367,0.543405736,0.372777127,0.16067829,-0.004453388
9.626383296,8.435752058,2.709864876,4.337140657,3.249510291,-0.977268491,-1.726212035,-0.546029765,0.179490557,0.23000107,0.256435912,0.178253413,-0.042695283
0.631811422,3.711468211,3.457477024,2.715391851,3.895203028,-0.825606428,-1.179467475,-1.890129126,0.961150963,0.635932495,0.456391279,0.664558585,-0.005867404
7.93831994,9.022639022,1.17924719,6.700451373,2.510782185,-0.588967816,-0.824390595,-1.097423773,0.608564716,0.168825924,0.931319162,0.121936357,-0.016490197
9.966867081,2.249582251,4.037057687,2.852258091,4.047538784,-1.520574757,-0.890463452,-1.636500575,0.10812662,0.568650352,0.552627048,0.991226365,0.000415599
1.458602807,7.851449498,9.677569487,2.28066605,2.523859744,-1.218409264,-0.594269029,-0.711181451,0.176128075,0.598718104,0.389448798,0.291103239,-0.004555737
8.352607298,8.414843761,2.032899039,4.728768719,4.696711827,-1.445315264,-1.386289518,-1.865107045,0.290735352,0.731536069,0.498487395,0.97853951,0.041835456
2.231831429,6.072291305,2.929147147,7.472891581,3.434641492,-0.796340829,-1.418995835,-1.219304828,0.556910488,0.15308652,0.642420379,0.707212404,0.001466013
8.944762377,3.961093553,4.804617188,3.144907941,4.343662483,-0.678415524,-1.910015177,-1.755231783,0.724805256,0.88717229,0.617046242,0.678326405,0.05702086
4.775294413,7.598342061,2.865240753,4.875946307,2.716660318,-0.515466443,-0.802687977,-1.398505898,0.623508241,0.126749991,0.117955546,0.551812191,-0.001112671
1.948164225,0.811878112,1.376098094,5.695277346,2.105396254,-0.53693154,-0.825068943,-0.743395771,0.784358401,0.717423313,0.650328538,0.848167092,-0.034389104
2.569489248,6.677327661,2.908816707,6.978125349,4.500682777,-0.942269423,-1.572527732,-1.985885622,0.961356584,0.608601512,0.172707206,0.68597515,0.034883003
6.264502338,7.961170488,8.397760587,9.618325827,5.337263871,-1.706909687,-1.971934837,-1.658419347,0.712155636,0.524927178,0.446768677,0.194965804,0.050246261
4.532138441,4.463585329,0.758531302,3.585836506,4.056106003,-0.883734643,-1.222304552,-1.950066808,0.947164435,0.12432994,0.599706352,0.456943805,-0.004042582
1.793964696,6.330954287,2.843552563,9.483810415,3.733747143,-1.28625559,-1.005624882,-1.441866671,0.289814136,0.101944002,0.656434315,0.561952825,-0.026543432
3.335996306,7.088291358,1.73309325,3.658863261,4.255481934,-0.947974817,-1.972587065,-1.334920053,0.619777533,0.436643058,0.29083571,0.974643277,0.024933727
8.62190752,1.168258809,7.888947359,9.483013896,4.183980471,-1.951546681,-1.02365741,-1.208776381,0.103644733,0.055530326,0.846090265,0.335760572,0.020994416
7.022815925,8.665650907,9.515173607,9.582210095,3.579027174,-0.658185417,-1.420756575,-1.500085182,0.337689489,0.878629633,0.295958881,0.324882746,0.051463937
7.760198175,8.760377454,6.586574532,5.975375606,3.651855027,-1.124361645,-1.51127734,-1.016216041,0.159871513,0.170218613,0.092104682,0.584384966,-0.011415811
4.664459066,8.826883996,3.419936109,9.756889327,4.084276842,-0.920978041,-1.669193104,-1.494105697,0.61678423,0.73098545,0.968044283,0.321872966,0.045486111
1.929221189,6.763806136,9.444743806,6.098645758,4.39662741,-1.763096257,-0.697272264,-1.936258889,0.539423686,0.532889346,0.338896138,0.757274301,0.030483999
8.557563426,8.778604926,1.625184844,7.532887099,3.96566975,-1.268693636,-1.360768364,-1.33620775,0.83970974,0.473412327,0.324815143,0.667081444,0.053305015
2.333980228,0.79208418,8.55389666,3.070197422,3.067569071,-0.920606683,-1.131575606,-1.015386782,0.268006702,0.783078011,0.25047569,0.802065226,-0.044219954
8.328264812,3.803005204,1.46054569,4.691972461,4.13350088,-1.652831392,-0.53346123,-1.947208258,0.914964965,0.149180196,0.108552184,0.266140618,0.008863583
7.845876668,5.666062006,8.427150983,9.463442638,4.417599938,-0.91261451,-1.725960984,-1.779024444,0.578791615,0.297911706,0.711883017,0.688544534,0.067299955
6.176706581,6.380292434,1.792532174,2.631186505,3.148132675,-0.826019153,-1.369338537,-0.952774985,0.138104257,0.661511781,0.510533179,0.33024189,-0.023525499
1.685443331,7.659544203,5.048564086,1.744921049,4.985028874,-1.93227415,-1.742865013,-1.309889712,0.77214774,0.277497229,0.758171537,0.38586064,-0.020230949
9.360493805,0.844336886,9.622868966,3.971907561,3.825058327,-1.724449977,-1.26254231,-0.83806604,0.903620304,0.838155431,0.064414913,0.420920727,-0.018341325
5.602244259,0.798436808,6.221139866,4.646122791,2.317131501,-0.507461386,-0.730781746,-1.07888837,0.599213773,0.382288502,0.633377541,0.662197402,0.036890144
5.198826431,2.998369172,4.492815221,4.772283721,4.028331795,-1.725268693,-0.833659437,-1.469403664,0.656951548,0.909505252,0.576528981,0.989916584,0.095159368
0.793766737,0.83742609,1.163347821,2.805183026,5.108333877,-1.24306137,-1.949537564,-1.915734943,0.821520875,0.945080813,0.410714702,0.359613767,-0.056914529
6.655323398,9.051392312,7.345680155,1.73900233,3.945106721,-1.810633472,-1.351953713,-0.782519536,0.783779213,0.478939521,0.538246588,0.374483648,0.04314236
5.47484256,9.971797507,4.511831175,2.582981735,3.669182729,-1.247230014,-1.902530206,-0.519422509,0.403104313,0.510059842,0.158286281,0.109199436,-0.009894293
8.830019899,2.511681865,1.743359751,2.932554233,3.989693487,-1.16593475,-1.575798884,-1.247959854,0.936794487,0.485112257,0.548842861,0.540960409,-0.01188066
1.860706083,5.072774767,1.737566393,6.156433787,2.137730047,-0.528903974,-0.583132532,-1.025693542,0.451668978,0.376825543,0.111725622,0.15211468,-0.04867125
4.409836453,3.596075289,4.646654361,1.200572907,2.771591301,-1.475146342,-0.701138588,-0.59530637,0.71570726,0.878498086,0.619126612,0.070067531,0.050522813
6.423342358,0.635829648,0.87257638,7.192618373,5.016530253,-1.848165968,-1.624345208,-1.544019077,0.342565101,0.124194764,0.632520455,0.902424384,-0.007918776
8.529714027,9.617590792,0.759567355,7.206828983,3.762414874,-1.138984696,-1.635200169,-0.988230009,0.253538301,0.469042737,0.684904705,0.78407927,0.011109779
2.757722437,0.661692674,3.423170378,6.31503912,3.676258775,-1.921097567,-1.003498987,-0.751662221,0.797586842,0.580338929,0.807853455,0.858331806,0.030239517
8.779041851,8.223897388,8.668577649,7.035337567,4.809283568,-1.789322801,-1.167608991,-1.852351776,0.240637908,0.592799668,0.407968753,0.330831477,0.038997927
5.498229275,8.530599239,7.751693978,2.811889724,4.123122571,-1.489950225,-1.161686465,-1.471485881,0.322453616,0.085769266,0.975560836,0.847966784,0.034000261
8.267677682,8.291084109,0.679787519,2.889822251,3.146471413,-1.703000262,-0.849143304,-0.594327848,0.910010931,0.177978161,0.594792937,0.075102232,-0.010743327
4.49090024,7.968056077,2.819660901,6.708554252,3.438518247,-1.024662547,-0.793605793,-1.620249907,0.744798621,0.592175592,0.212811726,0.999455135,0.067375575
2.152594309,4.594512846,6.395556448,8.672534412,2.941007077,-0.734270106,-1.386176686,-0.820560286,0.797810484,0.51209449,0.362869233,0.167188274,-0.01331222
2.467445891,8.107859895,9.268018196,8.548260573,2.150456883,-0.508101242,-0.745232844,-0.897122797,0.972056698,0.600961209,0.85179889,0.649553138,0.058030587
3.882151731,6.650001501,6.964818625,7.861981545,3.941336247,-1.709312302,-1.318743722,-0.913280223,0.519847684,0.236443062,0.83905037,0.090194928,0.027463739
7.880401917,8.283076006,4.298618078,4.838926763,4.500557241,-1.815016673,-1.095623772,-1.589916796,0.804421713,0.368418,0.744832947,0.508037363,0.060912218
3.5981488,7.646852237,1.68372107,9.48779604,4.37320586,-1.541508274,-0.887445188,-1.944252398,0.382482362,0.296901153,0.760449726,0.869177218,0.006381183
3.93569826,1.328335932,6.921174044,1.549443568,2.971812358,-1.219015388,-0.841524998,-0.911271972,0.743828246,0.614954738,0.180949089,0.652546407,-0.046053155
2.355323754,1.012924381,2.098391837,8.956791414,3.704864792,-0.555051495,-1.626364921,-1.523448377,0.853117453,0.508205519,0.685202692,0.937586286,-0.006258049
3.146477932,3.938648602,2.253645791,9.847228739,4.291249854,-1.114634495,-1.962539102,-1.214076257,0.713603583,0.320708561,0.651717337,0.549365208,-0.02882668
2.556580158,2.784376244,9.626548853,8.367799979,3.136625862,-1.42460031,-0.908834477,-0.803191075,0.138563066,0.796790633,0.424008373,0.942574924,0.029502291
0.650625032,4.022600091,6.016419821,3.075115482,4.396466341,-1.248486368,-1.695775448,-1.452204526,0.896120953,0.731452168,0.466994119,0.49014011,-0.010892778
7.282045349,6.037419086,9.811204336,0.891797325,5.021778609,-1.779987572,-1.45353355,-1.788257486,0.507725361,0.147889521,0.342698574,0.157767633,-0.00819655
7.080698966,8.644653779,9.661057381,6.853507502,2.440060639,-1.112129445,-0.79787638,-0.530054814,0.176529803,0.628601906,0.630213296,0.303223238,0.046172465
7.441197303,7.051271106,9.253098918,3.344434692,2.191369049,-0.89329716,-0.684668851,-0.613403038,0.683464834,0.096787616,0.140462681,0.271236965,-0.002605846
9.120848151,8.856463784,1.407175263,1.424360687,3.776377145,-0.953817983,-1.968282993,-0.854276169,0.464992151,0.41114492,0.210089693,0.765463991,-0.022957062
8.747217337,5.294527417,3.997714605,8.03995907,3.187187969,-0.922592406,-1.134470478,-1.130125084,0.516135914,0.121985779,0.339126982,0.451341917,0.016260503
5.061170001,5.491626832,7.350685056,9.342963877,4.059946933,-1.661686861,-0.85459535,-1.543664722,0.802621817,0.123869225,0.898161838,0.904434058,0.077016534
9.679891626,4.143023635,5.12067527,8.202011293,4.301368304,-0.939775289,-1.621529267,-1.740063747,0.501587594,0.883894225,0.987493783,0.629989995,0.075749065
9.28723797,9.440446321,0.830103516,7.57570774,3.361439763,-1.097309511,-1.54439635,-0.719733902,0.334891106,0.710140244,0.262177626,0.339158284,0.021669164
3.482306076,1.827300865,8.212638088,7.280340594,3.667137945,-1.455313709,-1.579316012,-0.632508224,0.859857343,0.962790638,0.324887892,0.784956901,0.027540639
9.616504079,9.300256065,4.37974913,8.6105305,2.918049724,-0.835286134,-0.665079562,-1.417684028,0.310847259,0.075791072,0.381293258,0.828546775,0.030060101
2.559642248,6.62032886,5.110947088,4.46039496,5.164121166,-1.617489786,-1.842094788,-1.704536592,0.941180595,0.159499235,0.214868465,0.845487604,0.024090807
9.942614722,2.332072728,2.271742627,4.90565272,2.180615087,-0.913925869,-0.666917231,-0.599771987,0.839578445,0.446149679,0.103366668,0.315859934,-0.000388801
0.898324667,9.130701589,0.848831241,3.928700886,2.728744538,-0.858597644,-1.231988454,-0.63815844,0.991451148,0.067858468,0.404250985,0.109558808,-0.048325794
4.528011368,6.351021095,2.926520326,0.522106886,3.032821704,-0.850883188,-0.857170755,-1.324767761,0.45117977,0.150421544,0.589915349,0.99163218,-0.030988931
6.577881249,7.791774804,0.508035292,4.533817933,4.000732086,-1.617029975,-0.901507251,-1.48219486,0.107720503,0.790400364,0.639180452,0.510121598,-0.008625696
2.800611562,9.82664786,8.871322469,5.76487907,3.269502137,-1.496221401,-0.676681134,-1.096599602,0.311002863,0.305454798,0.578022548,0.971453626,0.044283132
0.816375125,5.1083988,9.861824927,1.652497967,4.369563124,-0.504819356,-1.977162698,-1.88758107,0.219815886,0.728437216,0.538767118,0.286402277,-0.014462544
1.434138717,1.169947093,8.702139955,7.244672906,4.186163767,-1.158627558,-1.73073761,-1.2967986,0.307363478,0.129729664,0.46065012,0.460079641,-0.017258825
1.266243236,6.43699325,5.980396395,7.685405009,3.306187984,-1.183441733,-0.978771037,-1.143975214,0.785734092,0.113174113,0.57289477,0.926997132,0.021249816
3.576316688,9.074529432,5.291464922,3.630796273,3.720033673,-1.339835187,-1.477833526,-0.902364959,0.170296253,0.415657226,0.73771395,0.269030831,0.008766096
4.529769152,3.445857327,3.998584726,7.75655743,5.292864388,-1.969555927,-1.834291485,-1.489016976,0.620844427,0.05781317,0.261779982,0.773735749,0.023310304
0.963612217,3.221518311,2.594400358,8.934020331,3.697514106,-1.359998408,-1.071305512,-1.266210186,0.45842062,0.089096836,0.076380054,0.928861662,-0.011788103
0.635064059,0.853877717,6.717768542,2.190809423,3.163668417,-1.835854345,-0.784403909,-0.543410163,0.576265901,0.550094068,0.133647475,0.614509377,-0.026736831
8.850550397,9.056290065,6.871649371,1.597496445,2.656357236,-1.144597257,-0.920970682,-0.590789297,0.119386751,0.363353683,0.604469005,0.924270727,-0.011467322
0.521153721,4.363636148,1.134858051,0.831704167,3.248480193,-0.731272191,-1.833906787,-0.683301215,0.386319794,0.336057622,0.883859666,0.871166423,-0.048439409
9.214834283,1.847108261,8.797663547,8.409832695,4.665289683,-1.085882904,-1.966776782,-1.612629997,0.8943543,0.15361262,0.740477697,0.607589593,0.06655017
3.551684543,2.013848888,3.556516937,3.294115562,3.499739956,-1.17597383,-1.319801604,-1.003964521,0.543752441,0.829253696,0.277822593,0.166890304,-0.025126335
1.403806312,8.789213049,7.700115462,6.009351975,4.113142118,-1.428043863,-1.290441035,-1.39465722,0.932264764,0.301056723,0.885100676,0.89249403,0.043039829
8.062606186,7.283018665,8.277696877,4.927629062,4.20345305,-1.640794221,-1.949641729,-0.6130171,0.414399532,0.987425871,0.516865812,0.318401795,0.065616772
6.509212654,5.565853182,4.030386042,8.992070316,3.287888926,-0.716187743,-1.192468834,-1.379232348,0.699352137,0.468202477,0.428137517,0.833837722,0.063672973
3.15400085,6.845230843,1.748682396,9.55039719,4.379364269,-0.824943945,-1.642754561,-1.911665763,0.752937531,0.414928502,0.341043521,0.889758592,0.021283317
4.42918725,9.566836675,2.799944428,3.086604883,3.576654799,-0.877831234,-1.399886652,-1.298936913,0.614719502,0.15021951,0.980351796,0.305348296,-0.002523507
8.377207353,1.945545268,2.363540532,6.823634845,4.127924959,-0.727911871,-1.959074036,-1.440939051,0.520703264,0.254594539,0.954829673,0.347878462,-0.005520379
1.621648085,9.788493155,4.527604171,9.419958995,3.390707787,-1.249043354,-1.637877822,-0.503786611,0.105323792,0.188177694,0.552697089,0.943361705,0.028298156
5.702699987,3.12549438,1.28562591,6.513623542,5.455035612,-1.703396412,-1.850647634,-1.900991565,0.345802299,0.34379206,0.937869204,0.214976304,-0.029116327
5.418835355,4.845110254,5.171272948,8.463161756,4.75052305,-1.931199437,-1.912310091,-0.907013522,0.481417691,0.561527478,0.800248215,0.377875045,0.057084539
4.947582341,5.277054471,9.568273625,1.616577684,2.820188676,-0.75463697,-1.197487522,-0.868064183,0.938591502,0.783745163,0.836525042,0.970528845,0.050963403
6.32420632,0.796598101,7.100992195,7.726345911,3.193199724,-0.618560511,-1.45332731,-1.121311903,0.309886957,0.704148586,0.326644528,0.105434631,-0.04304333
8.647461013,4.00247699,7.618015767,3.480471857,3.81718046,-0.804919358,-1.262334877,-1.749926225,0.292699918,0.980344811,0.624331846,0.933109879,0.060205401
3.796574966,5.140595658,2.009084737,9.303572596,3.000048976,-1.78654318,-0.700047176,-0.513458619,0.50396366,0.787857598,0.269361512,0.127773708,-0.002699519
3.591079773,1.247815761,5.035902597,4.028652416,4.224870994,-1.484906962,-1.402436082,-1.337527951,0.555194349,0.303597886,0.98757221,0.78595441,0.060146364
7.301807252,7.591158671,7.851425278,2.335667673,4.604630617,-1.828941872,-1.482765108,-1.292923637,0.075752582,0.490060857,0.79807935,0.911752118,0.027432278
2.867402892,6.389809546,4.4288592,6.740722379,3.006426023,-1.910259504,-0.570933953,-0.525232566,0.590645797,0.733434342,0.999279018,0.668035876,0.08155019
